5104,ลี้,Li,39
5105,ทุ่งหัวช้าง,Thung Hua Chang,39
5106,ป่าซาง,Pa Sang,39
5107,บ้านธิ,Ban Thi,39
5108,เวียงหนองล่อง,Wiang Nong Long,39
5201,เมืองลำปาง,Mueang Lampang,40
5202,แม่เมาะ,Mae Mo,40
5203,เกาะคา,Ko Kha,40
5204,เสริมงาม,Soem Ngam,40
5205,งาว,Ngao,40
5206,แจ้ห่ม,Chae Hom,40
5207,วังเหนือ,Wang Nuea,40
5208,เถิน,Thoen,40
5209,แม่พริก,Mae Phrik,40
5210,แม่ทะ,Mae Tha,40
5211,สบปราบ,Sop Prap,40
5212,ห้างฉัตร,Hang Chat,40
5213,เมืองปาน,Mueang Pan,40
5301,เมืองอุตรดิตถ์,Mueang Uttaradit,41
5302,ตรอน,Tron,41
5303,ท่าปลา,Tha Pla,41
5304,น้ำปาด,Nam Pat,41
5305,ฟากท่า,Fak Tha,41
5306,บ้านโคก,Ban Khok,41
5307,พิชัย,Phichai,41
5308,ลับแล,Laplae,41
5309,ทองแสนขัน,Thong Saen Khan,41
5401,เมืองแพร่,Mueang Phrae,42
5402,ร้องกวาง,Rong Kwang,42
5403,ลอง,Long,42
5404,สูงเม่น,Sung Men,42
5405,เด่นชัย,Den Chai,42
5406,สอง,Song,42
5407,วังชิ้น,Wang Chin,42
5408,หนองม่วงไข่,Nong Muang Khai,42
5501,เมืองน่าน,Mueang Nan,43
5502,แม่จริม,Mae Charim,43
5503,บ้านหลวง,Ban Luang,43
5504,นาน้อย,Na Noi,43
5505,ปัว,Pua,43
5506,ท่าวังผา,Tha Wang Pha,43
5507,เวียงสา,Wiang Sa,43
5508,ทุ่งช้าง,Thung Chang,43
5509,เชียงกลาง,Chiang Klang,43
5510,นาหมื่น,Na Muen,43
5511,สันติสุข,Santi Suk,43
5512,บ่อเกลือ,Bo Kluea,43
5513,สองแคว,Song Khwae,43
5514,ภูเพียง,Phu Phiang,43
5515,เฉลิมพระเกียรติ,Chaloem Phra Kiat,43
5601,เมืองพะเยา,Mueang Phayao,44
5602,จุน,Chun,44
5603,เชียงคำ,Chiang Kham,44
5604,เชียงม่วน,Chiang Muan,44
5605,ดอกคำใต้,Dok Khamtai,44
5606,ปง,Pong,44
5607,แม่ใจ,Mae Chai,44
5608,ภูซาง,Phu Sang,44
5609,ภูกามยาว,Phu Kamyao,44
5701,เมืองเชียงราย,Mueang Chiang Rai,45
5702,เวียงชัย,Wiang Chai,45
5703,เชียงของ,Chiang Khong,45
5704,เทิง,Thoeng,45
5705,พาน,Phan,45
5706,ป่าแดด,Pa Daet,45
5707,แม่จัน,Mae Chan,45
5708,เชียงแสน,Chiang Saen,45
5709,แม่สาย,Mae Sai,45
5710,แม่สรวย,Mae Suai,45
5711,เวียงป่าเป้า,Wiang Pa Pao,45
5712,พญาเม็งราย,Phaya Mengrai,45
5713,เวียงแก่น,Wiang Kaen,45
5714,ขุนตาล,Khun Tan,45
5715,แม่ฟ้าหลวง,Mae Fa Luang,45
5716,แม่ลาว,Mae Lao,45
5717,เวียงเชียงรุ้ง,Wiang Chiang Rung,45
5718,ดอยหลวง,Doi Luang,45
5801,เมืองแม่ฮ่องสอน,Mueang Mae Hong Son,46
5802,ขุนยวม,Khun Yuam,46
5803,ปาย,Pai,46
5804,แม่สะเรียง,Mae Sariang,46
5805,แม่ลาน้อย,Mae La Noi,46
5806,สบเมย,Sop Moei,46
5807,ปางมะผ้า,Pang Mapha,46
5881,*อ.ม่วยต่อ  จ.แม่ฮ่องสอน,Muen Tor,46
6001,เมืองนครสวรรค์,Mueang Nakhon Sawan,47
6002,โกรกพระ,Krok Phra,47
6003,ชุมแสง,Chum Saeng,47
6004,หนองบัว,Nong Bua,47
6005,บรรพตพิสัย,Banphot Phisai,47
6006,เก้าเลี้ยว,Kao Liao,47
6007,ตาคลี,Takhli,47
6008,ท่าตะโก,Takhli,47
6009,ไพศาลี,Phaisali,47
6010,พยุหะคีรี,Phayuha Khiri,47
6011,ลาดยาว,Phayuha Khiri,47
6012,ตากฟ้า,Tak Fa,47
6013,แม่วงก์,Mae Wong,47
6014,แม่เปิน,Mae Poen,47
6015,ชุมตาบง,Chum Ta Bong,47
6051,สาขาตำบลห้วยน้ำหอม*,Huen Nam Hom,47
6052,กิ่งอำเภอชุมตาบง (สาขาตำบลชุมตาบง)*,Chum Ta Bong,47
6053,แม่วงก์ (สาขาตำบลแม่เล่ย์)*,Mea Ley,47
6101,เมืองอุทัยธานี,Mueang Uthai Thani,48
6102,ทัพทัน,Thap Than,48
6103,สว่างอารมณ์,Sawang Arom,48
6104,หนองฉาง,Nong Chang,48
6105,หนองขาหย่าง,Nong Khayang,48
6106,บ้านไร่,Ban Rai,48
6107,ลานสัก,Lan Sak,48
6108,ห้วยคต,Huai Khot,48
6201,เมืองกำแพงเพชร,Mueang Kamphaeng Phet,49
6202,ไทรงาม,Sai Ngam,49
6203,คลองลาน,Khlong Lan,49
6204,ขาณุวรลักษบุรี,Khanu Woralaksaburi,49
6205,คลองขลุง,Khlong Khlung,49
6206,พรานกระต่าย,Phran Kratai,49
6207,ลานกระบือ,Lan Krabue,49
6208,ทรายทองวัฒนา,Sai Thong Watthana,49
6209,ปางศิลาทอง,Pang Sila Thong,49
6210,บึงสามัคคี,Bueng Samakkhi,49
6211,โกสัมพีนคร,Kosamphi Nakhon,49
6301,เมืองตาก,Mueang Tak,50
6302,บ้านตาก,Ban Tak,50
6303,สามเงา,Sam Ngao,50
6304,แม่ระมาด,Mae Ramat,50
6305,ท่าสองยาง,Tha Song Yang,50
6306,แม่สอด,Mae Sot,50
6307,พบพระ,Phop Phra,50
6308,อุ้มผาง,Umphang,50
6309,วังเจ้า,Wang Chao,50
6381,*กิ่ง อ.ท่าปุย  จ.ตาก,*King Ta Pui,50
6401,เมืองสุโขทัย,Mueang Sukhothai,51
6402,บ้านด่านลานหอย,Ban Dan Lan Hoi,51
6403,คีรีมาศ,Khiri Mat,51
6404,กงไกรลาศ,Kong Krailat,51
6405,ศรีสัชนาลัย,Si Satchanalai,51
6406,ศรีสำโรง,Si Samrong,51
6407,สวรรคโลก,Sawankhalok,51
6408,ศรีนคร,Si Nakhon,51
6409,ทุ่งเสลี่ยม,Thung Saliam,51
6501,เมืองพิษณุโลก,Mueang Phitsanulok,52
6502,นครไทย,Nakhon Thai,52
6503,ชาติตระการ,Chat Trakan,52
6504,บางระกำ,Bang Rakam,52
6505,บางกระทุ่ม,Bang Krathum,52
6506,พรหมพิราม,Phrom Phiram,52
6507,วัดโบสถ์,Wat Bot,52
6508,วังทอง,Wang Thong,52
6509,เนินมะปราง,Noen Maprang,52
6601,เมืองพิจิตร,Mueang Phichit,53
6602,วังทรายพูน,Wang Sai Phun,53
6603,โพธิ์ประทับช้าง,Pho Prathap Chang,53
6604,ตะพานหิน,Taphan Hin,53
6605,บางมูลนาก,Bang Mun Nak,53
6606,โพทะเล,Pho Thale,53
6607,สามง่าม,Sam Ngam,53
6608,ทับคล้อ,Tap Khlo,53
6609,สากเหล็ก,Sak Lek,53
6610,บึงนาราง,Bueng Na Rang,53
6611,ดงเจริญ,Dong Charoen,53
6612,วชิรบารมี,Wachirabarami,53
6701,เมืองเพชรบูรณ์,Mueang Phetchabun,54
6702,ชนแดน,Chon Daen,54
6703,หล่มสัก,Lom Sak,54
6704,หล่มเก่า,Lom Kao,54
6705,วิเชียรบุรี,Wichian Buri,54
6706,ศรีเทพ,Si Thep,54
6707,หนองไผ่,Nong Phai,54
6708,บึงสามพัน,Bueng Sam Phan,54
6709,น้ำหนาว,Nam Nao,54
6710,วังโป่ง,Wang Pong,54
6711,เขาค้อ,Khao Kho,54
7001,เมืองราชบุรี,Mueang Ratchaburi,55
7002,จอมบึง,Chom Bueng,55
7003,สวนผึ้ง,Suan Phueng,55
7004,ดำเนินสะดวก,Damnoen Saduak,55
7005,บ้านโป่ง,Ban Pong,55
7006,บางแพ,Bang Phae,55
7007,โพธาราม,Photharam,55
7008,ปากท่อ,Pak Tho,55
7009,วัดเพลง,Wat Phleng,55
7010,บ้านคา,Ban Kha,55
7074,ท้องถิ่นเทศบาลตำบลบ้านฆ้อง,Tet Saban Ban Kong,55
7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,56
7102,ไทรโยค,Sai Yok,56
7103,บ่อพลอย,Bo Phloi,56
7104,ศรีสวัสดิ์,Si Sawat,56
7105,ท่ามะกา,Tha Maka,56
7106,ท่าม่วง,Tha Muang,56
7107,ทองผาภูมิ,Pha Phum,56
7108,สังขละบุรี,Sangkhla Buri,56
7109,พนมทวน,Phanom Thuan,56
7110,เลาขวัญ,Lao Khwan,56
7111,ด่านมะขามเตี้ย,Dan Makham Tia,56
7112,หนองปรือ,Nong Prue,56
7113,ห้วยกระเจา,Huai Krachao,56
7151,สาขาตำบลท่ากระดาน*,Tha Kra Dan,56
7181,*บ้านทวน  จ.กาญจนบุรี,*Ban Tuan,56
7201,เมืองสุพรรณบุรี,Mueang Suphan Buri,57
7202,เดิมบางนางบวช,Doem Bang Nang Buat,57
7203,ด่านช้าง,Dan Chang,57
7204,บางปลาม้า,Bang Pla Ma,57
7205,ศรีประจันต์,Si Prachan,57
7206,ดอนเจดีย์,Don Chedi,57
7207,สองพี่น้อง,Song Phi Nong,57
7208,สามชุก,Sam Chuk,57
7209,อู่ทอง,U Thong,57
7210,หนองหญ้าไซ,Nong Ya Sai,57
7301,เมืองนครปฐม,Mueang Nakhon Pathom,58
7302,กำแพงแสน,Kamphaeng Saen,58
7303,นครชัยศรี,Nakhon Chai Si,58
7304,ดอนตูม,Don Tum,58
7305,บางเลน,Bang Len,58
7306,สามพราน,Sam Phran,58
7307,พุทธมณฑล,Phutthamonthon,58
7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,59
7402,กระทุ่มแบน,Krathum Baen,59
7403,บ้านแพ้ว,Ban Phaeo,59
7501,เมืองสมุทรสงคราม,Mueang Samut Songkhram,60
7502,บางคนที,Bang Khonthi,60
7503,อัมพวา,Amphawa,60
7601,เมืองเพชรบุรี,Mueang Phetchaburi,61
7602,เขาย้อย,Khao Yoi,61
7603,หนองหญ้าปล้อง,Nong Ya Plong,61
7604,ชะอำ,Cha-am,61
7605,ท่ายาง,Tha Yang,61
7606,บ้านลาด,Ban Lat,61
7607,บ้านแหลม,Ban Laem,61
7608,แก่งกระจาน,Kaeng Krachan,61
7701,เมืองประจวบคีรีขันธ์,Mueang Prachuap Khiri Khan,62
7702,กุยบุรี,Kui Buri,62
7703,ทับสะแก,Thap Sakae,62
7704,บางสะพาน,Bang Saphan,62
7705,บางสะพานน้อย,Bang Saphan Noi,62
7706,ปราณบุรี,Pran Buri,62
7707,หัวหิน,Hua Hin,62
7708,สามร้อยยอด,Sam Roi Yot,62
8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,63
8002,พรหมคีรี,Phrom Khiri,63
8003,ลานสกา,Lan Saka,63
8004,ฉวาง,Chawang,63
8005,พิปูน,Phipun,63
8006,เชียรใหญ่,Chian Yai,63
8007,ชะอวด,Cha-uat,63
8008,ท่าศาลา,Tha Sala,63
8009,ทุ่งสง,Thung Song,63
8010,นาบอน,Na Bon,63
8011,ทุ่งใหญ่,Thung Yai,63
8012,ปากพนัง,Pak Phanang,63
8013,ร่อนพิบูลย์,Ron Phibun,63
8014,สิชล,Sichon,63
8015,ขนอม,Khanom,63
8016,หัวไทร,Hua Sai,63
8017,บางขัน,Bang Khan,63
8018,ถ้ำพรรณรา,Tham Phannara,63
8019,จุฬาภรณ์,Chulabhorn,63
8020,พระพรหม,Phra Phrom,63
8021,นบพิตำ,Nopphitam,63
8022,ช้างกลาง,Chang Klang,63
8023,เฉลิมพระเกียรติ,Chaloem Phra Kiat,63
8051,เชียรใหญ่ (สาขาตำบลเสือหึง)*,Chian Yai*,63
8052,สาขาตำบลสวนหลวง**,Suan Luang,63
8053,ร่อนพิบูลย์ (สาขาตำบลหินตก)*,Ron Phibun,63
8054,หัวไทร (สาขาตำบลควนชะลิก)*,Hua Sai,63
8055,ทุ่งสง (สาขาตำบลกะปาง)*,Thung Song,63
8101,เมืองกระบี่,Mueang Krabi,64
8102,เขาพนม,Khao Phanom,64
8103,เกาะลันตา,Ko Lanta,64
8104,คลองท่อม,Khlong Thom,64
8105,อ่าวลึก,Ao Luek,64
8106,ปลายพระยา,Plai Phraya,64
8107,ลำทับ,Lam Thap,64
8108,เหนือคลอง,Nuea Khlong,64
8201,เมืองพังงา,Mueang Phang-nga,65
8202,เกาะยาว,Ko Yao,65
8203,กะปง,Kapong,65
8204,ตะกั่วทุ่ง,Takua Thung,65
8205,ตะกั่วป่า,Takua Pa,65
8206,คุระบุรี,Khura Buri,65
8207,ทับปุด,Thap Put,65
8208,ท้ายเหมือง,Thai Mueang,65
8301,เมืองภูเก็ต,Mueang Phuket,66
8302,กะทู้,Kathu,66
8303,ถลาง,Thalang,66
8381,*ทุ่งคา,*Tung Ka,66
8401,เมืองสุราษฎร์ธานี,Mueang Surat Thani,67
8402,กาญจนดิษฐ์,Kanchanadit,67
8403,ดอนสัก,Don Sak,67
8404,เกาะสมุย,Ko Samui,67
8405,เกาะพะงัน,Ko Pha-ngan,67
8406,ไชยา,Chaiya,67
8407,ท่าชนะ,Tha Chana,67
8408,คีรีรัฐนิคม,Khiri Rat Nikhom,67
8409,บ้านตาขุน,Ban Ta Khun,67
8410,พนม,Phanom,67
8411,ท่าฉาง,Tha Chang,67
8412,บ้านนาสาร,Ban Na San,67
8413,บ้านนาเดิม,Ban Na Doem,67
8414,เคียนซา,Khian Sa,67
8415,เวียงสระ,Wiang Sa,67
8416,พระแสง,Phrasaeng,67
8417,พุนพิน,Phunphin,67
8418,ชัยบุรี,Chai Buri,67
8419,วิภาวดี,Vibhavadi,67
8451,เกาะพงัน (สาขาตำบลเกาะเต่า)*,Ko Pha-ngan,67
8481,*อ.บ้านดอน  จ.สุราษฎร์ธานี,*Ban Don,67
8501,เมืองระนอง,Mueang Ranong,68
8502,ละอุ่น,La-un,68
8503,กะเปอร์,Kapoe,68
8504,กระบุรี,Kra Buri,68
8505,สุขสำราญ,Suk Samran,68
8601,เมืองชุมพร,Mueang Chumphon,69
8602,ท่าแซะ,Tha Sae,69
8603,ปะทิว,Pathio,69
8604,หลังสวน,Lang Suan,69
8605,ละแม,Lamae,69
8606,พะโต๊ะ,Phato,69
8607,สวี,Sawi,69
8608,ทุ่งตะโก,Thung Tako,69
9001,เมืองสงขลา,Mueang Songkhla,70
9002,สทิงพระ,Sathing Phra,70
9003,จะนะ,Chana,70
9004,นาทวี,Na Thawi,70
9005,เทพา,Thepha,70
9006,สะบ้าย้อย,Saba Yoi,70
9007,ระโนด,Ranot,70
9008,กระแสสินธุ์,Krasae Sin,70
9009,รัตภูมิ,Rattaphum,70
9010,สะเดา,Sadao,70
9011,หาดใหญ่,Hat Yai,70
9012,นาหม่อม,Na Mom,70
9013,ควนเนียง,Khuan Niang,70
9014,บางกล่ำ,Bang Klam,70
9015,สิงหนคร,Singhanakhon,70
9016,คลองหอยโข่ง,Khlong Hoi Khong,70
9077,ท้องถิ่นเทศบาลตำบลสำนักขาม,Sum Nung Kam,70
9096,เทศบาลตำบลบ้านพรุ*,Ban Pru*,70
9101,เมืองสตูล,Mueang Satun,71
9102,ควนโดน,Khuan Don,71
9103,ควนกาหลง,Khuan Kalong,71
9104,ท่าแพ,Tha Phae,71
9105,ละงู,La-ngu,71
9106,ทุ่งหว้า,Thung Wa,71
9107,มะนัง,Manang,71
9201,เมืองตรัง,Mueang Trang,72
9202,กันตัง,Kantang,72
9203,ย่านตาขาว,Yan Ta Khao,72
9204,ปะเหลียน,Palian,72
9205,สิเกา,Sikao,72
9206,ห้วยยอด,Huai Yot,72
9207,วังวิเศษ,Wang Wiset,72
9208,นาโยง,Na Yong,72
9209,รัษฎา,Ratsada,72
9210,หาดสำราญ,Hat Samran,72
9251,อำเภอเมืองตรัง(สาขาคลองเต็ง)**,Mueang Trang(Krong Teng)**,72
9301,เมืองพัทลุง,Mueang Phatthalung,73
9302,กงหรา,Kong Ra,73
9303,เขาชัยสน,Khao Chaison,73
9304,ตะโหมด,Tamot,73
9305,ควนขนุน,Khuan Khanun,73
9306,ปากพะยูน,Pak Phayun,73
9307,ศรีบรรพต,Si Banphot,73
9308,ป่าบอน,Pa Bon,73
9309,บางแก้ว,Bang Kaeo,73
9310,ป่าพะยอม,Pa Phayom,73
9311,ศรีนครินทร์,Srinagarindra,73
9401,เมืองปัตตานี,Mueang Pattani,74
9402,โคกโพธิ์,Khok Pho,74
9403,หนองจิก,Nong Chik,74
9404,ปะนาเระ,Panare,74
9405,มายอ,Mayo,74
9406,ทุ่งยางแดง,Thung Yang Daeng,74
9407,สายบุรี,Sai Buri,74
9408,ไม้แก่น,Mai Kaen,74
9409,ยะหริ่ง,Yaring,74
9410,ยะรัง,Yarang,74
9411,กะพ้อ,Kapho,74
9412,แม่ลาน,Mae Lan,74
9501,เมืองยะลา,Mueang Yala,75
9502,เบตง,Betong,75
9503,บันนังสตา,Bannang Sata,75
9504,ธารโต,Than To,75
9505,ยะหา,Yaha,75
9506,รามัน,Raman,75
9507,กาบัง,Kabang,75
9508,กรงปินัง,Krong Pinang,75
9601,เมืองนราธิวาส,Mueang Narathiwat,76
9602,ตากใบ,Tak Bai,76
9603,บาเจาะ,Bacho,76
9604,ยี่งอ,Yi-ngo,76
9605,ระแงะ,Ra-ngae,76
9606,รือเสาะ,Rueso,76
9607,ศรีสาคร,Si Sakhon,76
9608,แว้ง,Waeng,76
9609,สุคิริน,Sukhirin,76
9610,สุไหงโก-ลก,Su-ngai Kolok,76
9611,สุไหงปาดี,Su-ngai Padi,76
9612,จะแนะ,Chanae,76
9613,เจาะไอร้อง,Cho-airong,76
9681,*อ.บางนรา  จ.นราธิวาส,*Bang Nra,76
3807,ปากคาด,Pak Khat,77
3806,บึงโขงหลง,Bueng Khong Long,77
3805,ศรีวิไล,Si Wilai,77
3804,พรเจริญ,Phon Charoen,77
3803,โซ่พิสัย,So Phisai,77
3802,เซกา,Seka,77
3801,เมืองบึงกาฬ,Mueang Bueng Kan,77
3808,บุ่งคล้า,Bung Khla,77
